487031.0,-0.05901127890498078,0.7888255043955801,-1.422125527062975,0.6706443395344648,-0.007763203469967852,-1.3122539145908727,1.0,0.0,0.0,1.0
350038.0,0.13696713812261158,-1.3032337399601452,1.4032894273667762,0.6706443395344648,1.481244675195917,1.3338144718134262,1.0,0.0,1.0,0.0
412224.0,0.5289239721777963,-0.06312493923901621,-1.422125527062975,-0.7233046340937526,1.7866821887684063,-1.3122539145908727,1.0,0.0,0.0,1.0
386457.0,2.3907189339399237,-1.5159259577455226,-0.7157717884555372,-0.02633014727964389,-0.27502102784589577,-0.4302311191227731,0.0,1.0,1.0,0.0
476237.0,0.13696713812261158,-0.05905074856600856,-0.7157717884555372,0.6706443395344648,0.1449555533162769,1.3338144718134262,0.0,1.0,1.0,0.0
582512.0,0.0389779296088154,0.5938259600976699,1.4032894273667762,1.3676188263485736,0.030416485726593338,1.3338144718134262,0.0,1.0,1.0,0.0
297357.0,-1.234881781070535,-0.9054896519430411,-0.009418049848099389,0.6706443395344648,-1.802208595708342,0.4517916763453265,0.0,1.0,1.0,0.0
434701.0,1.8027836828571466,-1.1192823389077848,-0.7157717884555372,0.6706443395344648,-1.3822320145461695,1.3338144718134262,0.0,1.0,0.0,1.0
636929.0,1.2148484317743695,1.2906111946908132,-0.7157717884555372,-0.7233046340937526,0.717650891264694,0.4517916763453265,1.0,0.0,0.0,1.0
272597.0,-0.3529789044463693,-1.2732468932936525,0.6969356887593384,-0.7233046340937526,-0.007763203469967852,-1.3122539145908727,0.0,1.0,1.0,0.0
265200.0,-1.6268386151257197,-0.7397501701492029,-0.7157717884555372,0.6706443395344648,0.48857275608532763,-1.3122539145908727,0.0,1.0,1.0,0.0
473375.0,-1.0389033640429426,0.8217573101462158,-1.422125527062975,0.6706443395344648,-0.6186382306149465,-0.4302311191227731,0.0,1.0,1.0,0.0
387548.0,-0.8429249470153503,0.09497009109821745,-1.422125527062975,-0.7233046340937526,-0.1604819602562126,-0.4302311191227731,0.0,1.0,0.0,1.0
470886.0,0.43093476366400013,-0.016844055926443145,-1.422125527062975,0.6706443395344648,0.10677586411971572,0.4517916763453265,0.0,1.0,0.0,1.0
576204.0,-0.25498969593257315,1.1967174889995016,-0.7157717884555372,-0.02633014727964389,0.06859617492315453,0.4517916763453265,0.0,1.0,1.0,0.0
320654.0,-0.05901127890498078,-0.9292618899993708,-0.7157717884555372,0.6706443395344648,-0.27502102784589577,-1.3122539145908727,0.0,1.0,1.0,0.0
521475.0,-0.15700048741877695,0.5605130834577116,1.4032894273667762,-0.02633014727964389,-0.5422788522218241,-0.4302311191227731,0.0,1.0,1.0,0.0
692591.0,1.900772891370943,1.255538919528505,-0.7157717884555372,-0.02633014727964389,-0.007763203469967852,0.4517916763453265,0.0,1.0,1.0,0.0
429484.0,1.0188700147467773,-0.5542914450538912,-0.7157717884555372,0.6706443395344648,0.030416485726593338,0.4517916763453265,1.0,0.0,1.0,0.0
538691.0,0.5289239721777963,0.3288824597635092,1.4032894273667762,-0.7233046340937526,-0.27502102784589577,0.4517916763453265,0.0,1.0,0.0,1.0
592821.0,-1.1368925725567387,1.6423782046179438,0.6969356887593384,0.6706443395344648,0.9467290264440611,0.4517916763453265,1.0,0.0,0.0,1.0
576174.0,2.2927297254261276,0.1668842500781703,-0.7157717884555372,-0.7233046340937526,-0.04594289266652904,1.3338144718134262,1.0,0.0,0.0,1.0
363939.0,-0.15700048741877695,-0.6356111995492478,0.6969356887593384,0.6706443395344648,-1.5731304605289753,-1.3122539145908727,0.0,1.0,0.0,1.0
385846.0,-1.1368925725567387,-0.08536062650370776,-0.009418049848099389,-1.4202791209078613,1.4430649859993565,0.4517916763453265,0.0,1.0,1.0,0.0
530810.0,0.43093476366400013,0.3022189565672293,0.6969356887593384,0.6706443395344648,-0.23684133864933457,1.3338144718134262,1.0,0.0,0.0,1.0
549116.0,1.3128376402881659,0.3532894333761188,0.6969356887593384,-1.4202791209078613,-0.23684133864933457,-0.4302311191227731,0.0,1.0,0.0,1.0
361105.0,-0.4509681129601655,-0.7885214882331264,0.6969356887593384,-0.02633014727964389,0.22131493170939928,0.4517916763453265,0.0,1.0,0.0,1.0
419443.0,-0.4509681129601655,0.391355342987059,-1.422125527062975,-0.02633014727964389,-2.527622690443004,-0.4302311191227731,1.0,0.0,1.0,0.0
677465.0,-1.234881781070535,2.8693685778576095,-0.7157717884555372,-0.02633014727964389,-0.9240757441874355,-0.4302311191227731,1.0,0.0,1.0,0.0
367027.0,-1.7248278236395158,-0.23946274606687046,-0.7157717884555372,0.6706443395344648,1.7485024995718452,1.3338144718134262,0.0,1.0,0.0,1.0
471988.0,-1.0389033640429426,0.6068094205820983,0.6969356887593384,-0.7233046340937526,-1.1149741901702415,1.3338144718134262,1.0,0.0,1.0,0.0
462700.0,1.508816057315758,0.08091363552508266,-1.422125527062975,-1.4202791209078613,-0.3513804062390181,-1.3122539145908727,1.0,0.0,1.0,0.0
315860.0,0.8228915977191849,-1.480718474444793,0.6969356887593384,1.3676188263485736,1.0994477832303058,-1.3122539145908727,1.0,0.0,1.0,0.0
362630.0,0.9208808062329811,-1.1287069948318371,-0.7157717884555372,1.3676188263485736,-1.000435122580558,0.4517916763453265,1.0,0.0,0.0,1.0
262932.0,-0.3529789044463693,-1.206972073763652,1.4032894273667762,-1.4202791209078613,0.06859617492315453,-1.3122539145908727,1.0,0.0,0.0,1.0
370711.0,-1.234881781070535,-0.24355417289059808,0.6969356887593384,-0.7233046340937526,0.2594946209059605,1.3338144718134262,1.0,0.0,0.0,1.0
378688.0,-0.6469465299877579,-0.5327081979008053,0.6969356887593384,-0.02633014727964389,-0.1604819602562126,0.4517916763453265,0.0,1.0,1.0,0.0
